root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940627704488,central,unknown,0.0,1.0945676241774012e-08,24.239245573243156,169.0,18.0,183.0,15.0,352.0,-3.8,
720575940605029036,central,unknown,9.270613308018378e-07,1.8436102151282002e-07,23.80830109534916,1819.0,98.0,1232.0,68.0,3051.0,-4.11,
720575940632816301,central,LHLN,0.0,3.590602983563569e-09,24.62805140686228,211.0,21.0,144.0,16.0,355.0,-3.48,
720575940631046829,central,unknown,0.0,8.089993336534476e-07,24.24855569859477,388.0,30.0,180.0,19.0,568.0,-3.78,
720575940632849069,central,Kenyon_Cell,0.0,0.0,24.33280733945488,116.0,8.0,23.0,1.0,139.0,-3.75,
720575940610206387,central,Kenyon_Cell,0.0,0.0,24.719454012412765,122.0,7.0,22.0,1.0,144.0,-3.08,
720575940623542972,central,Kenyon_Cell,0.0,0.0,24.64696367575485,89.0,8.0,14.0,1.0,103.0,-3.01,
720575940622363332,sensory,olfactory,0.0,0.0,25.10027821699621,13.0,2.0,88.0,8.0,101.0,-0.0,
720575940630719173,central,unknown,0.0,3.0011383933643453e-10,24.316818856377665,178.0,13.0,7.0,1.0,185.0,-3.36,
720575940623444676,central,LHLN,0.0,0.0,24.74005502398958,314.0,22.0,155.0,19.0,469.0,-2.92,
720575940625902282,central,Kenyon_Cell,0.0,0.0,24.570625431772047,71.0,4.0,36.0,2.0,107.0,-3.26,
720575940611451598,central,unknown,0.0,0.0,23.530122395321897,320.0,34.0,20.0,3.0,340.0,-4.7,
720575940640451280,central,Kenyon_Cell,0.0,0.0,24.55810384215877,172.0,7.0,28.0,2.0,200.0,-3.42,
720575940611648209,central,unknown,0.0,1.0614723338509105e-07,24.311629976030407,168.0,14.0,175.0,15.0,343.0,-4.26,
720575940631964371,sensory,olfactory,0.0,6.922552669011087e-10,25.09612228352031,43.0,5.0,204.0,12.0,247.0,-0.0,
720575940630260439,central,unknown,0.0,0.0,23.95038713751921,146.0,16.0,29.0,3.0,175.0,-3.95,
720575940630358748,central,LHCENT,0.0,0.0,21.837954001635733,483.0,19.0,1775.0,47.0,2258.0,-5.87,
720575940612598499,central,ALPN,0.0,1.4319223050035274e-10,23.915462513570027,77.0,8.0,183.0,16.0,260.0,-4.56,
720575940612434661,central,unknown,0.0,1.0942441730853254e-08,23.68903910098348,91.0,11.0,52.0,6.0,143.0,-4.04,
