root_id,betweenness,rank
720575940634877850,5.9856017410239865e-06,229
720575940616667186,5.974728713338203e-06,230
720575940654117025,5.963855685652419e-06,231
720575940604458668,5.942109630280851e-06,232
720575940630937660,5.93667311643796e-06,233
720575940632960813,5.920363574909284e-06,234
720575940629204674,5.914927061066392e-06,235
720575940620169607,5.914927061066392e-06,236
720575940626783065,5.893181005694825e-06,237
720575940616848214,5.844252381108797e-06,238
720575940660742785,5.827942839580122e-06,239
720575940624113993,5.827942839580122e-06,240
720575940627417320,5.800760270365662e-06,241
720575940628785468,5.789887242679878e-06,242
720575940627429907,5.7844507288369865e-06,243
720575940618165393,5.751831645779635e-06,244
720575940630771449,5.746395131936743e-06,245
720575940626533634,5.68115696582204e-06,246
720575940609937476,5.68115696582204e-06,247
720575940636209897,5.643101368921797e-06,248
720575940622067165,5.643101368921797e-06,249
720575940624966840,5.615918799707338e-06,250
720575940621335167,5.605045772021554e-06,251
720575940618932763,5.599609258178661e-06,252
720575940640168637,5.545244119749742e-06,253
720575940630758418,5.5071885228494996e-06,254
720575940630826827,5.4963154951637156e-06,255
720575940634428058,5.48000595363504e-06,256
720575940632754003,5.393021732148769e-06,257
720575940630204155,5.382148704462986e-06,258
720575940627008345,5.360402649091418e-06,259
720575940655013281,5.360402649091418e-06,260
720575940631698340,5.344093107562742e-06,261
720575940636656632,5.33865659371985e-06,262
720575940628200551,5.333220079876958e-06,263
720575940628070419,5.327783566034067e-06,264
720575940628891396,5.327783566034067e-06,265
720575940614207894,5.306037510662499e-06,266
720575940627949626,5.300600996819607e-06,267
720575940626818085,5.273418427605148e-06,268
720575940620943969,5.235362830704904e-06,269
720575940644390436,5.22448980301912e-06,270
720575940624651189,5.213616775333336e-06,271
720575940604009952,5.1429420953757415e-06,272
720575940630028359,5.115759526161282e-06,273
720575940614392682,5.083140443103931e-06,274
720575940623533749,5.066830901575255e-06,275
720575940623478115,5.061394387732363e-06,276
720575940614291181,5.050521360046579e-06,277
720575940633116256,5.028775304675012e-06,278
720575940634210155,4.936354569345849e-06,279
720575940625053186,4.90917200013139e-06,280
720575940627418387,4.892862458602714e-06,281
720575940614954536,4.88198943091693e-06,282
720575940612337331,4.838497320173795e-06,283
720575940622552675,4.8221877786451195e-06,284
720575940605214636,4.816751264802227e-06,285
720575940622447309,4.8004417232735515e-06,286
720575940627253604,4.784132181744876e-06,287
720575940635771316,4.762386126373308e-06,288
720575940644968302,4.718894015630173e-06,289
720575940615666655,4.713457501787281e-06,290
720575940629701484,4.70802098794439e-06,291
720575940630126966,4.70802098794439e-06,292
720575940634257890,4.691711446415713e-06,293
720575940615970015,4.686274932572822e-06,294
720575940626557186,4.686274932572822e-06,295
720575940620292116,4.68083841872993e-06,296
720575940623499132,4.664528877201254e-06,297
720575940621553348,4.653655849515471e-06,298
720575940622633716,4.631909794143903e-06,299
720575940633796252,4.615600252615227e-06,300
720575940616534338,4.615600252615227e-06,301
720575940617684107,4.615600252615227e-06,302
720575940627087646,4.615600252615227e-06,303
720575940629428215,4.604727224929443e-06,304
720575940628038808,4.5666716280292e-06,305
720575940614363363,4.53948905881474e-06,306
720575940604470240,4.5340525449718485e-06,307
720575940625641402,4.5231795172860645e-06,308
720575940618886710,4.506869975757389e-06,309
720575940634790648,4.479687406542929e-06,310
720575940627083397,4.468814378857145e-06,311
720575940626848275,4.463377865014254e-06,312
720575940612950642,4.419885754271119e-06,313
720575940635119723,4.409012726585335e-06,314
720575940613347299,4.392703185056659e-06,315
720575940612443890,4.381830157370875e-06,316
720575940616504977,4.354647588156416e-06,317
720575940639634304,4.300282449727497e-06,318
720575940633746515,4.283972908198821e-06,319
720575940638965567,4.278536394355929e-06,320
720575940616980737,4.278536394355929e-06,321
720575940628016983,4.273099880513037e-06,322
720575940638989375,4.267663366670145e-06,323
720575940626873160,4.267663366670145e-06,324
720575940604783136,4.2350442836127935e-06,325
720575940632664268,4.218734742084118e-06,326
720575940630652798,4.213298228241226e-06,327
720575940604088288,4.202425200555442e-06,328
720575940617226141,4.1915521728696584e-06,329
720575940638201833,4.175242631340983e-06,330
720575940633316307,4.08282189601182e-06,331
720575940614492397,4.055639326797361e-06,332
720575940648180868,4.006710702211333e-06,333
720575940628454202,3.99583767452555e-06,334
720575940618627412,3.9469090499395226e-06,335
720575940613281064,3.887107397667712e-06,336
720575940619403942,3.870797856139036e-06,337
720575940643259277,3.865361342296144e-06,338
720575940632602532,3.849051800767468e-06,339
720575940618807454,3.838178773081684e-06,340
720575940626528252,3.8273057453959e-06,341
720575940642428557,3.821869231553009e-06,342
