root_id,super_class,class,is_source
720575940627923972,optic,optic_lobe_intrinsic,False
720575940624909319,optic,optic_lobe_intrinsic,False
720575940623467527,descending,unknown,False
720575940608394249,optic,optic_lobe_intrinsic,False
720575940623467533,optic,optic_lobe_intrinsic,False
720575940631462927,optic,optic_lobe_intrinsic,False
720575940629365776,optic,optic_lobe_intrinsic,False
720575940632511503,optic,optic_lobe_intrinsic,False
720575940631200786,optic,optic_lobe_intrinsic,False
720575940630021138,central,unknown,False
720575940631856146,optic,optic_lobe_intrinsic,False
720575940617045019,central,unknown,False
720575940624122908,visual_projection,unknown,False
720575940618224669,optic,optic_lobe_intrinsic,False
720575940633560095,visual_projection,unknown,False
720575940644832292,optic,optic_lobe_intrinsic,False
720575940625171495,optic,optic_lobe_intrinsic,True
720575940624909351,optic,optic_lobe_intrinsic,False
720575940633429037,optic,optic_lobe_intrinsic,True
720575940609180718,optic,bilateral,False
720575940625957936,optic,optic_lobe_intrinsic,True
720575940614423603,optic,optic_lobe_intrinsic,True
720575940638147637,central,unknown,False
720575940617045051,optic,optic_lobe_intrinsic,False
720575940629627964,optic,optic_lobe_intrinsic,True
720575940638278717,visual_projection,unknown,False
720575940627268670,optic,optic_lobe_intrinsic,False
720575940616520770,optic,optic_lobe_intrinsic,False
720575940622550089,descending,unknown,False
720575940630545483,visual_projection,unknown,False
720575940625171533,optic,optic_lobe_intrinsic,False
720575940638016590,optic,optic_lobe_intrinsic,True
720575940630021199,optic,optic_lobe_intrinsic,False
720575940620584016,optic,optic_lobe_intrinsic,True
720575940627530834,optic,optic_lobe_intrinsic,False
720575940628317266,optic,optic_lobe_intrinsic,True
720575940622943314,optic,optic_lobe_intrinsic,False
720575940634346592,optic,optic_lobe_intrinsic,False
720575940610229346,optic,optic_lobe_intrinsic,True
720575940622943331,optic,optic_lobe_intrinsic,True
720575940623729763,optic,optic_lobe_intrinsic,False
720575940634215525,central,unknown,False
720575940637361253,optic,optic_lobe_intrinsic,True
720575940628317287,visual_projection,unknown,False
720575940628448359,optic,optic_lobe_intrinsic,False
720575940628972647,optic,optic_lobe_intrinsic,True
720575940615996522,optic,optic_lobe_intrinsic,True
720575940619666541,optic,optic_lobe_intrinsic,False
720575940613244018,optic,optic_lobe_intrinsic,False
720575940621370484,central,unknown,False
720575940621632628,optic,optic_lobe_intrinsic,True
720575940650337401,optic,optic_lobe_intrinsic,True
720575940629496954,optic,optic_lobe_intrinsic,False
720575940617569403,central,unknown,False
720575940619011195,optic,optic_lobe_intrinsic,True
720575940623467644,optic,optic_lobe_intrinsic,False
720575940629234814,optic,optic_lobe_intrinsic,False
720575940622681215,optic,optic_lobe_intrinsic,False
720575940640113792,optic,optic_lobe_intrinsic,False
720575940606821506,optic,optic_lobe_intrinsic,False
720575940622550152,optic,optic_lobe_intrinsic,True
720575940623074440,optic,optic_lobe_intrinsic,False
720575940623467656,visual_projection,unknown,False
720575940617307275,optic,optic_lobe_intrinsic,False
720575940616127627,optic,optic_lobe_intrinsic,False
720575940633166988,visual_projection,unknown,False
720575940635919502,central,unknown,False
720575940642866317,visual_projection,unknown,False
720575940625958032,optic,optic_lobe_intrinsic,True
720575940632380558,optic,optic_lobe_intrinsic,True
720575940625171604,optic,optic_lobe_intrinsic,True
720575940623991956,central,unknown,False
720575940615865494,optic,optic_lobe_intrinsic,False
