modality,primary_type,fafb_bw,mcns_bw,fafb_rank,mcns_rank,in_both_top
mechanosensory,CB0280,0.0,0.0,2475,7477,False
mechanosensory,CB0282,0.0,0.0,2540,7460,False
mechanosensory,CB0285,1.5004778206381655e-06,4.0870112018828124e-08,463,1135,False
mechanosensory,CB0297,4.5666716280292e-07,6.627585732782938e-09,769,1858,False
mechanosensory,CB0307,7.448023964761909e-07,2.319655006474028e-08,648,1364,False
mechanosensory,CB0312,5.436513842891904e-07,5.522988110652448e-09,726,1949,False
mechanosensory,CB0316,8.752787287055966e-07,1.3991569880319536e-08,586,1570,False
mechanosensory,CB0320,0.0,3.681992073768299e-10,2647,2827,False
mechanosensory,CB0324,0.0,0.0,2751,7459,False
mechanosensory,CB0374,0.0,0.0,2232,7456,False
mechanosensory,CB0380,0.0,0.0,2242,7455,False
mechanosensory,CB0381,0.0,0.0,2245,7454,False
mechanosensory,CB0382,5.4365138428919045e-09,0.0,1419,7453,False
mechanosensory,CB0390,1.0873027685783807e-08,0.0,1357,7451,False
mechanosensory,CB0391,0.0,0.0,2253,7450,False
mechanosensory,CB0397,0.0,3.313792866391469e-09,2145,2112,False
mechanosensory,CB0414,0.0,0.0,2129,7448,False
mechanosensory,CB0429,4.294845935884605e-07,0.0,788,7447,False
mechanosensory,CB0431,5.4365138428919043e-08,2.319655006474028e-08,1138,1361,False
mechanosensory,CB0432,0.0,7.363984147536598e-10,2377,2532,False
mechanosensory,CB0440,3.8055596900243336e-08,7.363984147536598e-10,1205,2531,False
mechanosensory,CB0466,1.5548429590670846e-06,6.001647080242327e-07,448,186,False
mechanosensory,CB0475,1.0873027685783807e-08,0.0,1371,7430,False
mechanosensory,CB0477,0.0,1.6568964331957343e-08,2136,1511,False
mechanosensory,CB0492,4.892862458602714e-08,0.0,1154,7383,False
mechanosensory,CB0517,1.2868228266125138e-05,8.855190937412759e-07,59,96,False
mechanosensory,CB0530,3.207543167306224e-07,1.6200765124580516e-08,847,1520,False
mechanosensory,CB0533,6.70865808212861e-06,1.1045976221304896e-08,138,1675,False
mechanosensory,CB0540,5.914927061066392e-06,2.698900190072163e-07,173,377,False
mechanosensory,CB0582,0.0,7.363984147536598e-10,2463,2530,False
mechanosensory,CB0591,1.7396844297254093e-05,7.606995624405305e-07,36,126,False
mechanosensory,CB0598,1.6907558051393823e-06,1.2518773050812216e-08,428,1619,False
mechanosensory,CB0607,1.0329376301494621e-07,3.659900121325689e-07,1031,289,False
mechanosensory,CB0609,2.0658752602989243e-07,4.786589695898788e-09,929,2008,False
mechanosensory,CB0625,1.1634139623788677e-06,4.050191281145129e-09,516,2049,False
mechanosensory,CB0629,3.479368859450819e-07,1.6568964331957343e-08,829,1514,False
mechanosensory,CB0630,2.7182569214459522e-08,4.5656701714726914e-08,1243,1075,False
mechanosensory,CB0640,0.0,0.0,2579,7381,False
mechanosensory,CB0647,1.3047633222940574e-07,6.627585732782938e-09,993,1855,False
mechanosensory,CB0652,0.0,0.0,2551,7378,False
mechanosensory,CB0656,1.0873027685783807e-08,0.0,1361,7377,False
mechanosensory,CB0671,1.3536919468800842e-06,2.577394451637809e-09,484,2215,False
mechanosensory,CB0677,2.218097647899897e-05,2.882999793760578e-07,22,357,False
mechanosensory,CB0682,0.0,0.0,1740,7375,False
mechanosensory,CB0683,0.0,0.0,1744,7374,False
mechanosensory,CB0695,2.935717475161629e-07,6.259386525406108e-08,868,899,False
mechanosensory,CB0734,1.6309541528675714e-08,0.0,1312,7373,False
mechanosensory,CB0738,0.0,0.0,1982,7372,False
mechanosensory,CB0743,0.0,0.0,1510,7371,False
mechanosensory,CB0751,3.805559690024333e-07,3.056053421227688e-08,811,1256,False
mechanosensory,CB0758,3.2619083057351435e-08,1.4727968295073195e-09,1208,2394,False
mechanosensory,CB0800,0.0,0.0,1777,7367,False
mechanosensory,CB0813,0.0,0.0,1805,7366,False
mechanosensory,CB0925,0.0,0.0,3575,7364,False
mechanosensory,CB0926,0.0,0.0,3577,7363,False
mechanosensory,CB0927,0.0,0.0,3584,7362,False
mechanosensory,CB0929,0.0,0.0,3807,7361,False
mechanosensory,CB0946,0.0,0.0,3546,7358,False
mechanosensory,CB0956,0.0,0.0,3522,7356,False
mechanosensory,CB0982,0.0,0.0,3662,7399,False
mechanosensory,CB0986,0.0,0.0,3684,7414,False
mechanosensory,CB0987,1.3047633222940571e-06,0.0,494,7413,False
mechanosensory,CB1012,0.0,0.0,3655,7408,False
mechanosensory,CB1017,0.0,0.0,3658,7407,False
mechanosensory,CB1023,0.0,0.0,3667,7406,False
mechanosensory,CB1030,0.0,0.0,4061,7403,False
mechanosensory,CB1044,0.0,0.0,3635,7402,False
mechanosensory,CB1047,0.0,0.0,3613,7401,False
mechanosensory,CB1050,0.0,0.0,3615,7400,False
mechanosensory,CB1055,0.0,0.0,3616,7415,False
mechanosensory,CB1065,0.0,0.0,3619,7395,False
mechanosensory,CB1074,8.154770764337857e-08,2.209195244260979e-09,1073,2254,False
mechanosensory,CB1076,5.9856017410239865e-06,8.468581769667087e-09,167,1764,False
mechanosensory,CB1077,0.0,0.0,4184,7393,False
mechanosensory,CB1078,0.0,0.0,4195,7392,False
mechanosensory,CB1085,0.0,0.0,4197,7391,False
mechanosensory,CB1087,0.0,0.0,4201,7390,False
mechanosensory,CB1088,0.0,0.0,4075,7389,False
mechanosensory,CB1094,3.8055596900243336e-08,3.681992073768299e-10,1192,2829,False
mechanosensory,CB1125,8.644057010198128e-07,0.0,591,7385,False
mechanosensory,CB1131,0.0,0.0,4144,7569,False
mechanosensory,CB1139,0.0,0.0,4154,7568,False
mechanosensory,CB1142,2.1746055371567615e-08,0.0,1276,7566,False
mechanosensory,CB1145,0.0,0.0,4183,7565,False
mechanosensory,CB1169,0.0,0.0,3895,7560,False
mechanosensory,CB1185,0.0,0.0,3905,7559,False
mechanosensory,CB1187,0.0,0.0,3885,7558,False
mechanosensory,CB1194,0.0,0.0,3891,7555,False
mechanosensory,CB1197,0.0,0.0,3940,7570,False
mechanosensory,CB1202,0.0,0.0,3949,7553,False
mechanosensory,CB1205,0.0,0.0,3938,7552,False
mechanosensory,CB1206,0.0,0.0,3928,7551,False
mechanosensory,CB1208,0.0,0.0,3128,7548,False
mechanosensory,CB1213,0.0,0.0,3077,7547,False
mechanosensory,CB1222,0.0,0.0,3052,7545,False
mechanosensory,CB1265,2.1746055371567615e-08,0.0,1249,7540,False
mechanosensory,CB1268,0.0,0.0,2985,7585,False
mechanosensory,CB1274,0.0,0.0,2842,7600,False
mechanosensory,CB1280,2.114803884884951e-06,1.2150573843435384e-08,361,1630,False
mechanosensory,CB1282,0.0,0.0,2855,7599,False
mechanosensory,CB1300,0.0,0.0,3126,7594,False
mechanosensory,CB1301,0.0,0.0,3127,7593,False
mechanosensory,CB1308,0.0,0.0,3370,7591,False
mechanosensory,CB1312,5.4365138428919045e-09,1.1782374636058556e-08,1405,1644,False
mechanosensory,CB1314,1.0873027685783807e-08,0.0,1365,7590,False
mechanosensory,CB1322,0.0,0.0,3404,7589,False
mechanosensory,CB1330,0.0,0.0,2907,7588,False
mechanosensory,CB1339,0.0,0.0,2921,7587,False
mechanosensory,CB1340,0.0,0.0,3179,7586,False
mechanosensory,CB1384,0.0,0.0,3442,7577,False
mechanosensory,CB1394_a,0.0,0.0,3514,7576,False
mechanosensory,CB1394_b,0.0,0.0,3476,7575,False
mechanosensory,CB1407,0.0,0.0,3264,7573,False
mechanosensory,CB1412,0.0,0.0,3325,7572,False
mechanosensory,CB1417,0.0,0.0,3326,7571,False
mechanosensory,CB1418,0.0,0.0,3327,7554,False
mechanosensory,CB1421,0.0,0.0,3329,7506,False
mechanosensory,CB1428,0.0,0.0,3338,7505,False
mechanosensory,CB1460,0.0,0.0,3283,7500,False
mechanosensory,CB1463,0.0,0.0,3282,7499,False
mechanosensory,CB1464,0.0,5.522988110652448e-09,3281,1953,False
mechanosensory,CB1477,0.0,0.0,3263,7498,False
mechanosensory,CB1493,0.0,0.0,3258,7496,False
mechanosensory,CB1496,0.0,0.0,3256,7495,False
mechanosensory,CB1498,0.0,0.0,3255,7494,False
mechanosensory,CB1504,0.0,0.0,3297,7508,False
mechanosensory,CB1523,0.0,0.0,3321,7488,False
mechanosensory,CB1533,0.0,0.0,3275,7486,False
mechanosensory,CB1538,0.0,0.0,3274,7484,False
mechanosensory,CB1541,0.0,0.0,3273,7483,False
mechanosensory,CB1542,7.556754241619747e-07,3.681992073768299e-10,646,2771,False
mechanosensory,CB1544,0.0,0.0,3272,7482,False
mechanosensory,CB1549,0.0,0.0,3271,7481,False
mechanosensory,CB1554,0.0,0.0,3268,7480,False
mechanosensory,CB1556,0.0,0.0,3267,7479,False
mechanosensory,CB1557,4.349211074313524e-08,4.0133713604074455e-08,1187,1146,False
mechanosensory,CB1564,0.0,0.0,3303,7523,False
mechanosensory,CB1565,0.0,0.0,3302,7538,False
mechanosensory,CB1585,0.0,0.0,3339,7535,False
mechanosensory,CB1601,0.0,0.0,3335,7532,False
mechanosensory,CB1607,0.0,0.0,3333,7530,False
mechanosensory,CB1625,0.0,0.0,3314,7527,False
mechanosensory,CB1632,0.0,0.0,3313,7526,False
mechanosensory,CB1638,0.0,0.0,3311,7525,False
mechanosensory,CB1641,0.0,0.0,3310,7524,False
mechanosensory,CB1652,0.0,0.0,3305,7521,False
mechanosensory,CB1678,0.0,0.0,3194,7518,False
mechanosensory,CB1682,0.0,0.0,3191,7517,False
mechanosensory,CB1688,0.0,0.0,3190,7515,False
mechanosensory,CB1695,0.0,0.0,3319,7513,False
mechanosensory,CB1701,0.0,0.0,3170,7510,False
mechanosensory,CB1702,2.5442884784734112e-06,1.840996036884149e-09,323,2294,False
mechanosensory,CB1706,0.0,1.4727968295073195e-09,3168,2349,False
mechanosensory,CB1717,0.0,0.0,3167,6876,False
mechanosensory,CB1731,0.0,0.0,3206,6211,False
mechanosensory,CB1744,0.0,0.0,3202,6210,False
mechanosensory,CB1748,0.0,0.0,3184,6209,False
mechanosensory,CB1792,0.0,0.0,3244,6204,False
mechanosensory,CB1804,0.0,0.0,3242,6201,False
mechanosensory,CB1808,0.0,0.0,3241,6199,False
mechanosensory,CB1809,0.0,0.0,3240,6198,False
mechanosensory,CB1818,0.0,0.0,3235,6195,False
mechanosensory,CB1823,0.0,0.0,3221,6194,False
mechanosensory,CB1834,2.1746055371567615e-08,4.418390488521958e-09,1262,2013,False
mechanosensory,CB1836,0.0,0.0,3213,6192,False
mechanosensory,CB1842,0.0,0.0,3211,6191,False
mechanosensory,CB1849,0.0,0.0,3253,6189,False
mechanosensory,CB1852,0.0,0.0,3252,6187,False
mechanosensory,CB1874,0.0,0.0,3246,6183,False
mechanosensory,CB1883,0.0,0.0,3230,6243,False
mechanosensory,CB1885,0.0,0.0,3229,6242,False
mechanosensory,CB1903,0.0,0.0,3222,6238,False
mechanosensory,CB1908,0.0,0.0,3232,6237,False
mechanosensory,CB1910,0.0,0.0,3220,6236,False
mechanosensory,CB1914,0.0,0.0,3219,6234,False
mechanosensory,CB1918,0.0,0.0,3218,6233,False
mechanosensory,CB1932,0.0,0.0,3465,6231,False
mechanosensory,CB1934,0.0,0.0,3464,6230,False
mechanosensory,CB1942,5.4365138428919045e-09,0.0,1430,6244,False
mechanosensory,CB1948,2.1746055371567615e-08,2.577394451637809e-09,1273,2212,False
mechanosensory,CB1955,0.0,0.0,3458,6225,False
mechanosensory,CB1956,0.0,0.0,3457,6224,False
mechanosensory,CB1958,2.1746055371567615e-08,0.0,1263,6223,False
mechanosensory,CB1959,0.0,0.0,3454,6222,False
mechanosensory,CB1960,0.0,0.0,3453,6221,False
mechanosensory,CB1964,0.0,0.0,3438,6220,False
mechanosensory,CB1973,0.0,0.0,3436,6219,False
mechanosensory,CB1976,0.0,0.0,3434,6218,False
mechanosensory,CB1977,0.0,0.0,3433,6216,False
mechanosensory,CB1980,0.0,0.0,3431,6215,False
mechanosensory,CB1983,0.0,0.0,3473,6214,False
mechanosensory,CB1985,0.0,0.0,3472,6150,False
mechanosensory,CB1997,0.0,0.0,3468,6148,False
mechanosensory,CB2000,0.0,0.0,3501,6146,False
mechanosensory,CB2006,0.0,0.0,3497,6144,False
mechanosensory,CB2018,0.0,0.0,3450,6143,False
mechanosensory,CB2033,0.0,0.0,3448,6141,False
mechanosensory,CB2040,0.0,0.0,3446,6138,False
mechanosensory,CB2043,0.0,0.0,3445,6151,False
mechanosensory,CB2049,0.0,0.0,3516,6134,False
mechanosensory,CB2050,0.0,0.0,3515,6133,False
mechanosensory,CB2084,0.0,0.0,3503,6129,False
mechanosensory,CB2086,0.0,0.0,3496,6128,False
mechanosensory,CB2093,5.4365138428919045e-09,0.0,1399,6126,False
mechanosensory,CB2107,0.0,0.0,3480,6124,False
mechanosensory,CB2108,0.0,0.0,3479,6123,False
mechanosensory,CB2117,0.0,0.0,3475,6166,False
mechanosensory,CB2132,0.0,0.0,3441,6179,False
mechanosensory,CB2143,0.0,0.0,3491,6178,False
mechanosensory,CB2144,0.0,0.0,3490,6177,False
mechanosensory,CB2153,4.403576212742443e-07,8.836780977043916e-09,783,1749,False
mechanosensory,CB2175,0.0,0.0,3380,6174,False
mechanosensory,CB2178,0.0,0.0,3378,6173,False
mechanosensory,CB2185,0.0,0.0,3386,6171,False
mechanosensory,CB2202,0.0,0.0,3351,6167,False
mechanosensory,CB2205,0.0,3.681992073768299e-10,3349,2803,False
mechanosensory,CB2206,0.0,0.0,3348,6182,False
mechanosensory,CB2207,0.0,0.0,3347,6165,False
mechanosensory,CB2235,0.0,0.0,3410,6163,False
mechanosensory,CB2244,0.0,0.0,3397,6162,False
mechanosensory,CB2246,0.0,0.0,3363,6160,False
mechanosensory,CB2251,0.0,0.0,3362,6159,False
mechanosensory,CB2252,0.0,1.1045976221304895e-09,3361,2493,False
mechanosensory,CB2254,0.0,0.0,3359,6158,False
mechanosensory,CB2257,0.0,0.0,3357,6157,False
mechanosensory,CB2270,0.0,0.0,3424,6155,False
mechanosensory,CB2280,0.0,0.0,3430,6154,False
mechanosensory,CB2281,3.261908305735143e-07,8.100382562290258e-09,840,1788,False
mechanosensory,CB2300,0.0,0.0,3413,6336,False
mechanosensory,CB2309,0.0,0.0,3405,6334,False
mechanosensory,CB2347,0.0,0.0,3390,6337,False
mechanosensory,CB2348,0.0,0.0,3389,6320,False
mechanosensory,CB2351,0.0,3.240153024916103e-08,3387,1226,False
mechanosensory,CB2361,0.0,0.0,3428,6319,False
mechanosensory,CB2365,0.0,0.0,3426,6318,False
mechanosensory,CB2366,0.0,0.0,3425,6317,False
mechanosensory,CB2371,0.0,0.0,2933,6316,False
mechanosensory,CB2373,0.0,0.0,2932,6315,False
mechanosensory,CB2377,0.0,0.0,2930,6313,False
mechanosensory,CB2379,0.0,0.0,2929,6312,False
mechanosensory,CB2380,4.2404807974556857e-07,2.577394451637809e-09,794,2174,False
mechanosensory,CB2404,0.0,0.0,2906,6308,False
mechanosensory,CB2408,0.0,0.0,2903,6307,False
mechanosensory,CB2420,0.0,0.0,2944,6367,False
mechanosensory,CB2425,0.0,0.0,2941,6366,False
mechanosensory,CB2430,0.0,0.0,2939,6365,False
mechanosensory,CB2431,0.0,0.0,2938,6364,False
mechanosensory,CB2433,0.0,0.0,2936,6363,False
mechanosensory,CB2440,3.2619083057351435e-08,0.0,1219,6361,False
mechanosensory,CB2447,0.0,0.0,2920,6360,False
mechanosensory,CB2453,0.0,0.0,2918,6359,False
mechanosensory,CB2458,2.826987198303791e-07,4.4920303299973246e-08,877,1091,False
mechanosensory,CB2465,1.6309541528675714e-08,3.9765514396697635e-08,1285,1147,False
mechanosensory,CB2472,0.0,0.0,2910,6356,False
mechanosensory,CB2475,0.0,0.0,2981,6355,False
mechanosensory,CB2478,0.0,0.0,2980,6354,False
mechanosensory,CB2480,0.0,0.0,2979,6353,False
mechanosensory,CB2489,0.0,0.0,2977,6351,False
mechanosensory,CB2491,0.0,0.0,2976,6350,False
mechanosensory,CB2494,0.0,0.0,2974,6349,False
mechanosensory,CB2497,0.0,0.0,2973,6348,False
mechanosensory,CB2498,0.0,0.0,2972,6347,False
mechanosensory,CB2500,0.0,0.0,2971,6346,False
mechanosensory,CB2501,0.0,0.0,2970,6345,False
mechanosensory,CB2512,0.0,0.0,2956,6343,False
mechanosensory,CB2518,0.0,0.0,2952,6341,False
mechanosensory,CB2521,0.0,0.0,2951,6340,False
mechanosensory,CB2523,0.0,0.0,2950,6338,False
mechanosensory,CB2530,0.0,0.0,2978,6321,False
mechanosensory,CB2535,0.0,0.0,2988,6274,False
mechanosensory,CB2538,0.0,0.0,2986,6273,False
mechanosensory,CB2545,1.0873027685783807e-08,1.1414175428681729e-08,1338,1659,False
mechanosensory,CB2549,0.0,0.0,2982,6271,False
mechanosensory,CB2558,0.0,0.0,2966,6268,False
mechanosensory,CB2585,0.0,0.0,2955,6266,False
mechanosensory,CB2595,0.0,0.0,2849,6264,False
mechanosensory,CB2599,0.0,0.0,2848,6262,False
mechanosensory,CB2611,0.0,0.0,2845,6261,False
mechanosensory,CB2620,0.0,0.0,2841,6260,False
mechanosensory,CB2624,0.0,0.0,2840,6258,False
mechanosensory,CB2627,0.0,0.0,2838,6256,False
mechanosensory,CB2630,0.0,0.0,2837,6255,False
mechanosensory,CB2633,0.0,0.0,2823,6254,False
mechanosensory,CB2635,0.0,0.0,2822,6253,False
mechanosensory,CB2653,0.0,0.0,2816,6249,False
mechanosensory,CB2659,0.0,0.0,2815,6247,False
mechanosensory,CB2660,2.7182569214459522e-08,0.0,1229,6246,False
mechanosensory,CB2664,9.242073532916237e-08,4.050191281145129e-09,1055,2056,False
mechanosensory,CB2667,0.0,0.0,2853,6245,False
mechanosensory,CB2674,0.0,0.0,2882,6304,False
mechanosensory,CB2676,0.0,4.050191281145129e-09,2881,2058,False
mechanosensory,CB2678,0.0,0.0,2880,6303,False
mechanosensory,CB2684,0.0,0.0,2834,6300,False
mechanosensory,CB2694,0.0,0.0,2832,6299,False
mechanosensory,CB2702,0.0,0.0,2828,6298,False
mechanosensory,CB2710,0.0,0.0,2825,6297,False
mechanosensory,CB2713,0.0,0.0,2897,6296,False
mechanosensory,CB2721,0.0,0.0,2895,6295,False
mechanosensory,CB2733,0.0,0.0,2893,6294,False
mechanosensory,CB2751,0.0,0.0,2891,6292,False
mechanosensory,CB2763,0.0,0.0,2901,6291,False
mechanosensory,CB2769,0.0,0.0,2889,6306,False
mechanosensory,CB2789,5.115759526161282e-06,1.4727968295073195e-09,201,2384,False
mechanosensory,CB2792,0.0,0.0,2884,6286,False
mechanosensory,CB2800,2.7182569214459522e-08,0.0,1246,6285,False
mechanosensory,CB2824,1.0873027685783807e-08,0.0,1333,6282,False
mechanosensory,CB2855,0.0,0.0,2899,6280,False
mechanosensory,CB2859,0.0,0.0,3104,6279,False
mechanosensory,CB2861,0.0,0.0,3103,6278,False
mechanosensory,CB2863,0.0,0.0,3102,6277,False
mechanosensory,CB2870,0.0,0.0,3000,6136,False
mechanosensory,CB2873,0.0,0.0,2877,5966,False
mechanosensory,CB2902,0.0,0.0,2873,5961,False
mechanosensory,CB2922,0.0,0.0,2869,5959,False
mechanosensory,CB2938,0.0,0.0,3115,5956,False
mechanosensory,CB2940,4.675401904887038e-07,1.1045976221304895e-09,757,2484,False
mechanosensory,CB2953,0.0,0.0,3111,5953,False
mechanosensory,CB2963,0.0,0.0,3107,5967,False
mechanosensory,CB2967,0.0,0.0,3106,5949,False
mechanosensory,CB2972,0.0,0.0,3091,5947,False
mechanosensory,CB2995,0.0,0.0,3089,5944,False
mechanosensory,CB2996,0.0,0.0,3099,5943,False
mechanosensory,CB3013,0.0,0.0,3081,5940,False
mechanosensory,CB3019,0.0,6.075286921717693e-08,3078,915,False
mechanosensory,CB3024,1.5222238760097334e-07,0.0,975,5938,False
mechanosensory,CB3042,0.0,0.0,3146,5937,False
mechanosensory,CB3045,0.0,0.0,3145,5997,False
mechanosensory,CB3064,0.0,0.0,3095,5993,False
mechanosensory,CB3067,0.0,0.0,3093,5991,False
mechanosensory,CB3071,0.0,0.0,3092,5990,False
mechanosensory,CB3089,0.0,0.0,3165,5988,False
mechanosensory,CB3103,0.0,0.0,3163,5986,False
mechanosensory,CB3104,0.0,0.0,3162,5985,False
mechanosensory,CB3132,0.0,0.0,3166,5980,False
mechanosensory,CB3162,0.0,0.0,3134,5974,False
mechanosensory,CB3184,0.0,0.0,3130,5973,False
mechanosensory,CB3197,8.698422148627047e-08,0.0,1061,5971,False
mechanosensory,CB3201,0.0,0.0,3125,5970,False
mechanosensory,CB3204,0.0,0.0,3124,5969,False
mechanosensory,CB3207,0.0,1.0677777013928069e-08,3020,1686,False
mechanosensory,CB3209,0.0,0.0,3019,5968,False
mechanosensory,CB3218,0.0,0.0,3015,5951,False
mechanosensory,CB3245,0.0,0.0,3139,5903,False
mechanosensory,CB3255,0.0,0.0,2992,5900,False
mechanosensory,CB3264,0.0,0.0,2990,5899,False
mechanosensory,CB3302,0.0,0.0,3023,5893,False
mechanosensory,CB3305,0.0,0.0,3033,5892,False
mechanosensory,CB3316,0.0,0.0,3004,5905,False
mechanosensory,CB3320,7.409968367861666e-06,2.577394451637809e-09,123,2188,False
mechanosensory,CB3322,0.0,0.0,3001,5889,False
mechanosensory,CB3326,0.0,0.0,2998,5887,False
mechanosensory,CB3329,0.0,0.0,2996,5886,False
mechanosensory,CB3343,5.4365138428919045e-09,0.0,1384,5884,False
mechanosensory,CB3362,0.0,0.0,3062,5882,False
mechanosensory,CB3364,0.0,0.0,3060,5881,False
mechanosensory,CB3373,0.0,0.0,3010,5880,False
mechanosensory,CB3376,0.0,0.0,3009,5879,False
mechanosensory,CB3381,0.0,0.0,3036,5878,False
mechanosensory,CB3382,0.0,0.0,3035,5877,False
mechanosensory,CB3384,0.0,0.0,3034,5876,False
mechanosensory,CB3400,0.0,0.0,3073,5934,False
mechanosensory,CB3404,0.0,0.0,3071,5932,False
mechanosensory,CB3407,0.0,0.0,3069,5931,False
mechanosensory,CB3409,0.0,0.0,3068,5930,False
mechanosensory,CB3411,0.0,0.0,3067,5929,False
mechanosensory,CB3417,0.0,0.0,3051,5927,False
mechanosensory,CB3419,0.0,0.0,3050,5926,False
mechanosensory,CB3435,0.0,0.0,3055,5923,False
mechanosensory,CB3437,3.8055596900243336e-08,0.0,1199,5922,False
mechanosensory,CB3445,0.0,0.0,3040,5919,False
mechanosensory,CB3447,0.0,0.0,3039,5918,False
mechanosensory,CB3450,0.0,0.0,3038,5917,False
mechanosensory,CB3453,0.0,0.0,3037,5916,False
mechanosensory,CB3459,0.0,0.0,3994,5915,False
mechanosensory,CB3488,0.0,0.0,3983,5908,False
mechanosensory,CB3499,0.0,0.0,3053,5906,False
mechanosensory,CB3503,0.0,0.0,3963,6013,False
mechanosensory,CB3507,0.0,0.0,3961,6089,False
mechanosensory,CB3518,0.0,0.0,4002,6085,False
mechanosensory,CB3544,0.0,0.0,3997,6082,False
mechanosensory,CB3545,0.0,0.0,3996,6081,False
mechanosensory,CB3549,0.0,0.0,4034,6080,False
mechanosensory,CB3552,0.0,0.0,4033,6079,False
mechanosensory,CB3581,4.273099880513037e-06,0.0,231,6072,False
mechanosensory,CB3588,0.0,0.0,3981,6071,False
mechanosensory,CB3594,0.0,0.0,3980,6070,False
mechanosensory,CB3595,0.0,0.0,3979,6069,False
mechanosensory,CB3598,0.0,0.0,3978,6068,False
mechanosensory,CB3607,0.0,0.0,4048,6066,False
mechanosensory,CB3630,0.0,0.0,4040,6062,False
mechanosensory,CB3631,0.0,0.0,4039,6061,False
mechanosensory,CB3649,3.446749776393468e-06,0.0,258,6105,False
mechanosensory,CB3657,0.0,0.0,4026,6120,False
mechanosensory,CB3661,0.0,0.0,4012,6118,False
mechanosensory,CB3667,0.0,0.0,4009,6116,False
mechanosensory,CB3673,6.8500074420438e-07,5.928007238766962e-08,677,928,False
mechanosensory,CB3679,0.0,0.0,3896,6113,False
mechanosensory,CB3682,7.611119380048666e-07,1.4727968295073195e-09,645,2393,False
mechanosensory,CB3690,0.0,8.100382562290258e-09,4024,1777,False
