root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940621906470,sensory,mechanosensory,0.0,0.0,24.598993566883145,12.0,2.0,8.0,1.0,20.0,-0.0,
720575940621972009,central,unknown,0.0,8.63605589832734e-08,22.900330325672503,256.0,26.0,101.0,14.0,357.0,-4.72,
720575940629508652,central,ALLN,0.0,2.233130300144653e-10,21.578098778344412,83.0,10.0,150.0,12.0,233.0,-6.0,
720575940633801261,visual_projection,unknown,0.0,3.0633568561840563e-09,18.702036622576767,232.0,17.0,1077.0,32.0,1309.0,-6.77,
720575940631048749,optic,optic_lobe_intrinsic,0.0,0.0,18.68074177934721,49.0,7.0,157.0,16.0,206.0,-8.03,
720575940633145903,central,CX,0.0,1.520097101075286e-09,19.259949470539304,943.0,44.0,45.0,4.0,988.0,-7.31,
720575940625871408,central,unknown,0.0003383088199293,0.0003421561143722,23.52790820259196,2518.0,172.0,2291.0,204.0,4809.0,-2.57,
720575940613255731,sensory,mechanosensory,0.0,1.460484488034672e-10,24.804782032194293,12.0,2.0,9.0,1.0,21.0,-0.0,
720575940646056500,central,unknown,1.0299475475358714e-05,1.5196397697759227e-05,23.80025160473725,421.0,29.0,563.0,45.0,984.0,-1.81,
720575940645958196,central,unknown,0.0,1.1965382128242134e-08,20.48579502073542,34.0,5.0,58.0,7.0,92.0,-4.97,
720575940617974326,optic,optic_lobe_intrinsic,0.0,0.0,19.54808861967376,17.0,3.0,25.0,3.0,42.0,-7.42,
720575940631179831,central,unknown,3.2619083057351435e-08,1.7944995903816544e-07,23.91729090981269,1782.0,84.0,396.0,38.0,2178.0,-3.93,
720575940625740346,central,unknown,0.0,1.2744900986297608e-08,22.39812734152138,118.0,10.0,161.0,12.0,279.0,-5.63,
720575940616401467,descending,unknown,0.0,6.39412672438328e-08,22.93877299156202,110.0,11.0,41.0,6.0,151.0,-5.13,
720575940623938125,sensory,mechanosensory,0.0,0.0,24.41376411180732,11.0,2.0,11.0,2.0,22.0,-0.0,
720575940632752723,central,unknown,2.0658752602989243e-07,3.458699339161345e-07,24.007782736556816,834.0,42.0,1224.0,35.0,2058.0,-4.08,
720575940617384532,central,unknown,0.0,2.1300707415693315e-10,20.059669959639088,844.0,41.0,1107.0,58.0,1951.0,-7.47,
