root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940628477801,optic,optic_lobe_intrinsic,0.0,0.0,15.853317325323731,52.0,6.0,6.0,1.0,58.0,-12.01,
720575940635162475,optic,optic_lobe_intrinsic,0.0,0.0,12.750666095069082,99.0,9.0,19.0,2.0,118.0,-12.16,
720575940635031403,central,Kenyon_Cell,0.0,0.0,15.877021219443275,38.0,4.0,0.0,0.0,38.0,-11.5,
720575940636473207,optic,optic_lobe_intrinsic,0.0,0.0,13.5879686477756,151.0,5.0,88.0,8.0,239.0,-11.61,
720575940625856381,optic,optic_lobe_intrinsic,0.0,0.0,10.706247773149778,62.0,5.0,31.0,4.0,93.0,-12.58,
720575940627560325,optic,optic_lobe_intrinsic,0.0,0.0,12.461632172794804,17.0,2.0,74.0,6.0,91.0,-12.63,
720575940628215689,optic,optic_lobe_intrinsic,0.0,0.0,10.824962675751632,16.0,2.0,77.0,10.0,93.0,-12.52,
720575940622841738,optic,optic_lobe_intrinsic,0.0,0.0,13.246071029468624,271.0,35.0,359.0,32.0,630.0,-11.95,
720575940623759251,optic,optic_lobe_intrinsic,0.0,0.0,12.05190120512023,73.0,10.0,422.0,25.0,495.0,-12.19,
720575940623234963,optic,optic_lobe_intrinsic,0.0,0.0,9.741580648188854,25.0,3.0,16.0,2.0,41.0,-12.46,
720575940635031447,optic,optic_lobe_intrinsic,0.0,0.0,13.530335201231162,82.0,6.0,21.0,4.0,103.0,-12.18,
720575940632672156,central,unknown,0.0,0.0,13.42188802099047,42.0,5.0,38.0,2.0,80.0,-11.47,
720575940632803228,optic,optic_lobe_intrinsic,0.0,0.0,15.741948965663829,9.0,1.0,27.0,1.0,36.0,-12.44,
720575940615370655,optic,optic_lobe_intrinsic,0.0,0.0,9.619842826830295,6.0,1.0,31.0,4.0,37.0,-11.7,
720575940644075424,optic,optic_lobe_intrinsic,0.0,0.0,10.48048515908964,79.0,10.0,23.0,4.0,102.0,-12.84,
720575940638439331,optic,optic_lobe_intrinsic,0.0,0.0,9.862988568398574,13.0,2.0,61.0,6.0,74.0,-12.76,
720575940622055337,optic,optic_lobe_intrinsic,0.0,0.0,12.65214733237612,95.0,6.0,84.0,10.0,179.0,-12.2,
720575940633589677,optic,optic_lobe_intrinsic,0.0,0.0,15.223031104275387,59.0,9.0,29.0,5.0,88.0,-11.89,
720575940606457790,optic,optic_lobe_intrinsic,0.0,3.9969018148315905e-10,14.385682543846665,20.0,3.0,17.0,3.0,37.0,-11.36,
720575940633589708,optic,optic_lobe_intrinsic,0.0,0.0,11.10715436703719,348.0,40.0,209.0,26.0,557.0,-12.26,
720575940611569614,optic,optic_lobe_intrinsic,0.0,0.0,11.559748990601978,31.0,4.0,78.0,10.0,109.0,-12.52,
720575940638832592,optic,optic_lobe_intrinsic,0.0,0.0,12.982440324712185,24.0,2.0,32.0,5.0,56.0,-12.19,
720575940610914258,optic,optic_lobe_intrinsic,0.0,0.0,11.948399143150338,22.0,3.0,67.0,9.0,89.0,-12.23,
720575940616288223,optic,optic_lobe_intrinsic,0.0,2.4112308407284436e-10,19.662830896680543,131.0,13.0,160.0,18.0,291.0,-8.79,
720575940621924336,optic,optic_lobe_intrinsic,0.0,0.0,14.172843655381344,77.0,10.0,154.0,16.0,231.0,-12.12,
720575940630444023,optic,optic_lobe_intrinsic,0.0,0.0,13.696772448905053,87.0,11.0,39.0,7.0,126.0,-11.25,
720575940630706169,optic,optic_lobe_intrinsic,0.0,0.0,12.78709884467732,58.0,5.0,24.0,4.0,82.0,-12.13,
720575940630050810,optic,optic_lobe_intrinsic,0.0,0.0,8.34951353836201,8.0,1.0,48.0,5.0,56.0,-12.59,
720575940624676861,visual_projection,unknown,0.0,1.859785444485336e-08,13.968877452189943,280.0,27.0,104.0,8.0,384.0,-11.64,
720575940626774026,optic,optic_lobe_intrinsic,0.0,0.0,13.924730954043955,38.0,5.0,269.0,18.0,307.0,-10.94,
720575940616026124,optic,optic_lobe_intrinsic,0.0,0.0,15.658134255600576,112.0,17.0,166.0,21.0,278.0,-11.59,
720575940627429397,optic,optic_lobe_intrinsic,0.0,0.0,13.237030696299117,40.0,5.0,116.0,15.0,156.0,-12.56,
720575940627167253,optic,optic_lobe_intrinsic,0.0,0.0,13.386178980323049,88.0,4.0,559.0,44.0,647.0,-12.25,
720575940626118693,optic,optic_lobe_intrinsic,0.0,0.0,13.365126192218412,121.0,16.0,75.0,9.0,196.0,-11.98,
720575940623890470,optic,optic_lobe_intrinsic,0.0,0.0,11.013218637637818,5.0,1.0,33.0,4.0,38.0,-12.5,
720575940631492650,optic,optic_lobe_intrinsic,0.0,0.0,13.719462107079837,21.0,4.0,67.0,9.0,88.0,-11.6,
720575940629133355,optic,optic_lobe_intrinsic,0.0,0.0,10.599334489093303,10.0,2.0,38.0,2.0,48.0,-12.54,
720575940631230508,visual_projection,unknown,0.0,0.0,12.599282864062722,62.0,5.0,0.0,0.0,62.0,-12.51,
720575940629919788,optic,optic_lobe_intrinsic,0.0,0.0,16.06490861589091,48.0,3.0,0.0,0.0,48.0,-11.55,
720575940632410159,optic,optic_lobe_intrinsic,0.0,0.0,10.114581176188894,29.0,4.0,95.0,11.0,124.0,-12.07,
720575940637784127,optic,optic_lobe_intrinsic,0.0,0.0,13.383422044996491,52.0,4.0,11.0,2.0,63.0,-12.06,
720575940631754819,optic,optic_lobe_intrinsic,0.0,0.0,15.761281117866076,43.0,5.0,5.0,1.0,48.0,-12.21,
720575940639488078,optic,optic_lobe_intrinsic,0.0,0.0,13.697442494271584,10.0,1.0,59.0,5.0,69.0,-11.98,
720575940632803411,optic,optic_lobe_intrinsic,0.0,0.0,14.218876123803817,108.0,9.0,21.0,3.0,129.0,-12.11,
720575940635031647,optic,optic_lobe_intrinsic,0.0,0.0,11.374556847571704,9.0,1.0,0.0,0.0,9.0,-12.61,
720575940635555936,optic,optic_lobe_intrinsic,0.0,0.0,13.16499692070049,11.0,2.0,56.0,7.0,67.0,-12.23,
720575940624021603,visual_projection,unknown,0.0,0.0,15.635910356836668,38.0,5.0,83.0,8.0,121.0,-11.25,
720575940627167357,optic,optic_lobe_intrinsic,0.0,0.0,10.335443657098857,45.0,6.0,249.0,18.0,294.0,-12.62,
720575940607113346,optic,optic_lobe_intrinsic,0.0,0.0,15.21774772461249,12.0,2.0,34.0,5.0,46.0,-11.47,
720575940630968460,optic,optic_lobe_intrinsic,0.0,0.0,13.659288254921677,32.0,6.0,77.0,9.0,109.0,-11.27,
720575940631885964,optic,optic_lobe_intrinsic,0.0,0.0,13.551159878505858,23.0,2.0,5.0,1.0,28.0,-12.28,
720575940627298447,optic,optic_lobe_intrinsic,0.0,0.0,11.202399444453803,43.0,6.0,60.0,2.0,103.0,-12.32,
720575940634769562,optic,optic_lobe_intrinsic,0.0,0.0,14.276474328584836,22.0,3.0,43.0,5.0,65.0,-10.63,
720575940627822747,optic,optic_lobe_intrinsic,0.0,0.0,12.130135009217966,6.0,1.0,21.0,4.0,27.0,-12.47,
720575940617468061,optic,optic_lobe_intrinsic,0.0,0.0,16.740925699615506,102.0,14.0,80.0,13.0,182.0,-11.18,
720575940619565214,optic,optic_lobe_intrinsic,0.0,0.0,11.95522108856838,42.0,5.0,158.0,16.0,200.0,-12.2,
720575940621007017,optic,optic_lobe_intrinsic,0.0,0.0,13.430604690026898,23.0,3.0,16.0,2.0,39.0,-12.0,
720575940612225194,optic,optic_lobe_intrinsic,0.0,0.0,10.76687984738044,6.0,1.0,39.0,4.0,45.0,-12.33,
720575940612356275,optic,optic_lobe_intrinsic,0.0,0.0,15.543984095742951,7.0,1.0,60.0,7.0,67.0,-12.31,
720575940624021687,optic,optic_lobe_intrinsic,0.0,0.0,13.42108442951322,1112.0,48.0,498.0,36.0,1610.0,-12.06,
720575940625987770,optic,optic_lobe_intrinsic,0.0,0.0,13.770597373221076,44.0,4.0,108.0,10.0,152.0,-12.38,
720575940610259139,visual_projection,unknown,0.0,0.0,15.587077554034952,41.0,7.0,90.0,8.0,131.0,-9.97,
720575940623235277,optic,optic_lobe_intrinsic,0.0,0.0,11.413375541940423,16.0,2.0,13.0,1.0,29.0,-12.07,
720575940617468121,optic,optic_lobe_intrinsic,0.0,0.0,13.17103429671599,94.0,8.0,151.0,19.0,245.0,-12.1,
720575940612094170,optic,optic_lobe_intrinsic,0.0,0.0,15.680363013356612,38.0,3.0,14.0,2.0,52.0,-11.77,
720575940616157407,optic,optic_lobe_intrinsic,0.0,0.0,13.466285860108584,66.0,8.0,39.0,5.0,105.0,-12.14,
720575940634638562,optic,optic_lobe_intrinsic,0.0,0.0,12.546452112988389,525.0,47.0,1132.0,164.0,1657.0,-11.73,
720575940633589986,optic,optic_lobe_intrinsic,0.0,0.0,15.41997634894655,54.0,6.0,136.0,12.0,190.0,-11.77,
720575940624939244,optic,optic_lobe_intrinsic,0.0,0.0,14.272889896802017,50.0,6.0,63.0,7.0,113.0,-11.95,
720575940613798125,optic,optic_lobe_intrinsic,0.0,0.0,13.499811734504462,42.0,6.0,10.0,2.0,52.0,-11.45,
720575940612487405,optic,optic_lobe_intrinsic,0.0,0.0,12.92674021567596,24.0,3.0,33.0,1.0,57.0,-12.55,
720575940629526777,optic,optic_lobe_intrinsic,0.0,0.0,15.465530852391456,64.0,7.0,26.0,4.0,90.0,-12.23,
720575940630575354,optic,optic_lobe_intrinsic,0.0,0.0,14.019249438284044,38.0,4.0,50.0,8.0,88.0,-11.3,
720575940624283901,optic,optic_lobe_intrinsic,0.0,0.0,10.824802045506788,5.0,1.0,5.0,1.0,10.0,-11.85,
720575940630182144,optic,optic_lobe_intrinsic,0.0,0.0,12.490051386430595,62.0,5.0,18.0,3.0,80.0,-12.07,
720575940627036426,optic,optic_lobe_intrinsic,0.0,0.0,18.293957440766217,31.0,4.0,6.0,1.0,37.0,-11.18,
720575940631230738,optic,optic_lobe_intrinsic,0.0,0.0,13.069802965135022,26.0,2.0,5.0,1.0,31.0,-11.0,
720575940632410386,optic,optic_lobe_intrinsic,0.0,0.0,13.029551127175305,142.0,17.0,73.0,6.0,215.0,-12.24,
720575940620482836,optic,optic_lobe_intrinsic,0.0,0.0,13.143467630708974,157.0,14.0,60.0,6.0,217.0,-12.24,
720575940632410393,visual_projection,unknown,0.0,0.0,15.98716872135988,74.0,8.0,55.0,6.0,129.0,-10.51,
720575940634376473,optic,optic_lobe_intrinsic,0.0,0.0,13.146596689635867,28.0,5.0,47.0,4.0,75.0,-11.65,
720575940627429660,optic,optic_lobe_intrinsic,0.0,0.0,13.490629734498189,499.0,50.0,395.0,34.0,894.0,-11.31,
720575940622186785,optic,optic_lobe_intrinsic,0.0,0.0,8.19183870196056,10.0,2.0,27.0,4.0,37.0,-12.7,
720575940645124388,optic,optic_lobe_intrinsic,0.0,0.0,12.501275959436905,125.0,8.0,6.0,1.0,131.0,-12.21,
720575940623366438,optic,optic_lobe_intrinsic,0.0,0.0,16.066513833466608,74.0,6.0,27.0,4.0,101.0,-12.19,
720575940624808231,optic,optic_lobe_intrinsic,0.0,0.0,10.793235065808856,19.0,3.0,65.0,7.0,84.0,-12.39,
720575940625856807,optic,optic_lobe_intrinsic,0.0,0.0,13.964278353744191,57.0,9.0,125.0,11.0,182.0,-11.25,
720575940630837551,optic,optic_lobe_intrinsic,0.0,0.0,15.741582982950373,42.0,5.0,227.0,28.0,269.0,-10.85,
720575940641585460,optic,optic_lobe_intrinsic,0.0,0.0,9.630193098408023,23.0,3.0,266.0,18.0,289.0,-12.37,
720575940629920056,central,unknown,0.0,0.0,19.38985938702556,26.0,3.0,13.0,2.0,39.0,-3.6,
720575940618254656,optic,optic_lobe_intrinsic,0.0,6.454231535802111e-10,16.809353043642147,169.0,11.0,84.0,11.0,253.0,-10.46,
720575940610390340,optic,optic_lobe_intrinsic,0.0,0.0,13.131708765388106,81.0,9.0,16.0,2.0,97.0,-12.47,
720575940639226182,optic,optic_lobe_intrinsic,0.0,0.0,12.206705269287948,30.0,3.0,94.0,10.0,124.0,-12.11,
720575940639488326,optic,optic_lobe_intrinsic,0.0,0.0,15.76214975758603,38.0,5.0,23.0,4.0,61.0,-10.47,
720575940627167567,optic,optic_lobe_intrinsic,0.0,0.0,13.955460689622868,106.0,8.0,251.0,20.0,357.0,-12.25,
720575940640143704,optic,optic_lobe_intrinsic,0.0,0.0,12.615448901847875,120.0,9.0,152.0,14.0,272.0,-11.86,
720575940617206109,optic,optic_lobe_intrinsic,0.0,0.0,13.380402618115928,142.0,15.0,108.0,13.0,250.0,-11.96,
720575940622055777,central,unknown,0.0,1.7918748640831682e-08,20.03664659341461,63.0,6.0,14.0,2.0,77.0,-3.96,
720575940623104355,optic,optic_lobe_intrinsic,0.0,0.0,13.37824967788282,47.0,5.0,75.0,8.0,122.0,-12.55,
720575940637260133,optic,optic_lobe_intrinsic,0.0,0.0,13.267075271326854,44.0,5.0,470.0,35.0,514.0,-11.84,
720575940636211557,optic,optic_lobe_intrinsic,0.0,0.0,10.557395204539551,22.0,3.0,166.0,12.0,188.0,-12.2,
720575940633590117,optic,optic_lobe_intrinsic,0.0,0.0,13.145680058702194,60.0,5.0,13.0,1.0,73.0,-12.18,
720575940629002601,optic,optic_lobe_intrinsic,0.0,0.0,15.914830942894012,15.0,2.0,7.0,1.0,22.0,-12.26,
720575940630444396,optic,optic_lobe_intrinsic,0.0,0.0,12.995596360338808,24.0,4.0,9.0,1.0,33.0,-12.32,
720575940634900847,optic,optic_lobe_intrinsic,0.0,0.0,16.919130132497205,100.0,12.0,33.0,4.0,133.0,-10.74,
